ID,Assignments (100),Midterm (100),Final (100),Assignments (30%),Midterm (35%),Final (35%),Total (100%),Grade
XX17017,87,67,25,,,,,
XX17018,47,7,22,,,,,
XX17019,47,63,18,,,,,
XX17020,67,60,2,,,,,
XX17021,13,87,88,,,,,
XX17022,0,83,100,,,,,
XX17023,100,60,100,,,,,
XX17024,67,67,50,,,,,
XX17025,67,57,88,,,,,
XX17026,57,60,35,,,,,
XX17027,80,67,38,,,,,
XX17028,53,90,75,,,,,
XX17029,70,30,95,,,,,
XX17030,83,13,25,,,,,
XX17031,40,67,90,,,,,
XX17032,0,43,35,,,,,
XX17033,83,90,45,,,,,
XX17034,33,47,20,,,,,
XX17035,80,27,8,,,,,
XX17036,57,90,60,,,,,
XX17037,20,60,55,,,,,
XX17038,57,57,30,,,,,
XX17039,53,70,70,,,,,
XX17040,90,80,92,,,,,
XX17041,37,10,90,,,,,
XX17042,70,60,50,,,,,
XX17043,23,47,88,,,,,
XX17044,7,60,45,,,,,
XX17045,37,7,75,,,,,
XX17046,30,57,52,,,,,
XX17047,90,93,8,,,,,
XX17048,97,67,85,,,,,
XX17049,23,90,75,,,,,
XX17050,30,53,42,,,,,
XX17051,87,7,95,,,,,
XX17052,100,60,55,,,,,
XX17053,53,97,5,,,,,
XX17054,73,10,30,,,,,
XX17055,7,63,20,,,,,
XX17056,53,93,18,,,,,
XX17057,33,80,57,,,,,
XX17058,57,60,12,,,,,
XX17059,67,20,62,,,,,
XX17060,70,27,35,,,,,
XX17061,93,63,12,,,,,
XX17062,43,0,85,,,,,
XX17063,7,87,28,,,,,
XX17064,60,87,30,,,,,
XX17065,30,80,57,,,,,
XX17066,80,30,10,,,,,
XX17067,60,100,18,,,,,
XX17068,73,63,70,,,,,
XX17069,30,97,45,,,,,
XX17070,13,87,75,,,,,
XX17071,17,73,60,,,,,
XX17072,40,90,60,,,,,
XX17073,70,0,38,,,,,
XX17074,17,30,65,,,,,
XX17075,13,33,38,,,,,
XX17076,87,3,50,,,,,
XX17077,3,93,35,,,,,
XX17078,77,73,30,,,,,
XX17079,50,77,38,,,,,
XX17080,67,80,12,,,,,
XX17081,33,23,35,,,,,
XX17082,60,17,90,,,,,
XX17083,97,60,90,,,,,
XX17084,77,17,55,,,,,
XX17085,10,60,72,,,,,
XX17086,100,40,50,,,,,
XX17087,90,3,18,,,,,
XX17088,83,23,80,,,,,
XX17089,67,27,68,,,,,
XX17090,40,97,22,,,,,
XX17091,83,70,70,,,,,
XX17092,93,73,95,,,,,
XX17093,0,3,50,,,,,
XX17094,67,67,72,,,,,
XX17095,13,63,78,,,,,
XX17096,0,3,2,,,,,
XX17097,90,93,65,,,,,
XX17098,83,63,0,,,,,
XX17099,67,17,52,,,,,
XX17100,47,10,0,,,,,
XX17101,60,27,50,,,,,
XX17102,83,37,2,,,,,
XX17103,10,80,50,,,,,
XX17104,100,87,65,,,,,
XX17105,73,7,80,,,,,
XX17106,50,17,40,,,,,
XX17107,17,37,75,,,,,
XX17108,3,13,30,,,,,
XX17109,73,3,20,,,,,
XX17110,57,60,28,,,,,
XX17111,70,100,60,,,,,
XX17112,37,93,60,,,,,
XX17113,57,83,57,,,,,
XX17114,7,57,82,,,,,
XX17115,23,37,15,,,,,
XX17116,7,40,75,,,,,
XX17117,70,40,50,,,,,
XX17118,10,90,88,,,,,
XX17119,27,73,82,,,,,
XX17120,27,3,75,,,,,
XX17121,97,93,18,,,,,
XX17122,50,70,30,,,,,
XX17123,17,23,35,,,,,
XX17124,80,67,85,,,,,
XX17125,80,83,38,,,,,
XX17126,93,97,28,,,,,
XX17127,30,27,8,,,,,
XX17128,83,3,92,,,,,
XX17129,57,57,5,,,,,
XX17130,40,7,8,,,,,
XX17131,40,40,78,,,,,
XX17132,47,17,52,,,,,
XX17133,43,93,78,,,,,
XX17134,40,40,95,,,,,
XX17135,43,77,70,,,,,
XX17136,17,40,5,,,,,
XX17137,63,7,0,,,,,
XX17138,33,37,32,,,,,
XX17139,17,37,100,,,,,
XX17140,80,10,90,,,,,
XX17141,60,0,80,,,,,
XX17142,100,7,80,,,,,
XX17143,20,80,45,,,,,
XX17144,83,33,0,,,,,
XX17145,30,70,78,,,,,
XX17146,10,93,68,,,,,
XX17147,63,30,35,,,,,
XX17148,97,20,8,,,,,
XX17149,43,77,35,,,,,
XX17150,27,90,85,,,,,
XX17151,80,30,48,,,,,
XX17152,53,90,100,,,,,
XX17153,23,23,25,,,,,
XX17154,27,83,38,,,,,
XX17155,43,47,0,,,,,
XX17156,90,67,72,,,,,
XX17157,90,53,8,,,,,
XX17158,20,83,22,,,,,
XX17159,47,23,80,,,,,
XX17160,10,27,55,,,,,
XX17161,87,17,15,,,,,
XX17162,87,60,82,,,,,
XX17163,63,67,30,,,,,
XX17164,60,13,0,,,,,
XX17165,7,10,60,,,,,
XX17166,37,23,20,,,,,
XX17167,67,17,82,,,,,
XX17168,90,57,2,,,,,
XX17169,37,3,88,,,,,
XX17170,0,23,92,,,,,
XX17171,97,73,5,,,,,
XX17172,27,100,12,,,,,
XX17173,20,40,52,,,,,
XX17174,33,67,75,,,,,
XX17175,87,73,22,,,,,
XX17176,20,93,25,,,,,
XX17177,93,50,15,,,,,
XX17178,50,13,45,,,,,
XX17179,97,37,15,,,,,
XX17180,40,100,70,,,,,
XX17181,90,23,90,,,,,
XX17182,93,13,10,,,,,
XX17183,0,60,62,,,,,
XX17184,83,10,78,,,,,
XX17185,57,47,52,,,,,
XX17186,57,10,62,,,,,
XX17187,33,73,40,,,,,
XX17188,67,0,90,,,,,
XX17189,47,60,25,,,,,
XX17190,100,97,65,,,,,
XX17191,20,70,62,,,,,
XX17192,80,27,88,,,,,
XX17193,7,33,50,,,,,
XX17194,43,100,92,,,,,
XX17195,30,83,18,,,,,
XX17196,90,33,30,,,,,
XX17197,83,53,40,,,,,
XX17198,37,10,80,,,,,
XX17199,33,73,82,,,,,
XX17200,57,43,18,,,,,
XX17201,90,83,2,,,,,
XX17202,37,97,75,,,,,
XX17203,33,17,57,,,,,
XX17204,90,3,38,,,,,
XX17205,40,57,95,,,,,
XX17206,27,87,78,,,,,
XX17207,77,93,82,,,,,
XX17208,60,67,92,,,,,
XX17209,80,0,55,,,,,
XX17210,57,50,0,,,,,
XX17211,67,17,68,,,,,
XX17212,63,37,88,,,,,
XX17213,47,80,82,,,,,
XX17214,20,10,8,,,,,
XX17215,63,20,57,,,,,
XX17216,83,90,38,,,,,
XX17217,80,93,25,,,,,
XX17218,97,23,90,,,,,
XX17219,37,27,32,,,,,
XX17220,100,87,38,,,,,
XX17221,90,77,75,,,,,
XX17222,40,33,45,,,,,
XX17223,77,53,82,,,,,
XX17224,67,87,48,,,,,
XX17225,17,63,88,,,,,
XX17226,3,80,40,,,,,
XX17227,30,97,50,,,,,
XX17228,53,10,42,,,,,
XX17229,70,30,98,,,,,
XX17230,57,70,40,,,,,
XX17231,90,77,28,,,,,
XX17232,13,90,10,,,,,
XX17233,17,17,15,,,,,
XX17234,3,93,55,,,,,
XX17235,97,30,40,,,,,
XX17236,3,0,40,,,,,
XX17237,83,10,98,,,,,
XX17238,50,80,62,,,,,
XX17239,87,70,15,,,,,
XX17240,33,23,98,,,,,
XX17241,23,20,68,,,,,
XX17242,70,13,10,,,,,
XX17243,63,27,50,,,,,
XX17244,60,80,68,,,,,
XX17245,100,30,20,,,,,
XX17246,7,13,45,,,,,
XX17247,90,80,20,,,,,
XX17248,67,83,85,,,,,
XX17249,87,30,82,,,,,
XX17250,7,83,0,,,,,
XX17251,83,7,40,,,,,
XX17252,93,87,48,,,,,
XX17253,23,17,75,,,,,
XX17254,100,20,32,,,,,
XX17255,93,27,88,,,,,
XX17256,87,73,92,,,,,
XX17257,83,13,70,,,,,
XX17258,17,3,68,,,,,
XX17259,87,27,8,,,,,
XX17260,33,3,92,,,,,
XX17261,33,7,52,,,,,
XX17262,77,7,65,,,,,
XX17263,53,63,10,,,,,
XX17264,10,7,75,,,,,
XX17265,67,80,60,,,,,
XX17266,87,53,30,,,,,
XX17267,27,73,68,,,,,
XX17268,87,100,100,,,,,
XX17269,77,87,92,,,,,
XX17270,73,47,68,,,,,
XX17271,47,33,15,,,,,
XX17272,87,10,35,,,,,
XX17273,47,10,40,,,,,
XX17274,40,50,92,,,,,
XX17275,80,47,18,,,,,
XX17276,30,43,60,,,,,
XX17277,3,80,80,,,,,
XX17278,27,93,12,,,,,
XX17279,57,10,88,,,,,
XX17280,80,10,60,,,,,
XX17281,83,50,60,,,,,
XX17282,87,60,80,,,,,
XX17283,97,77,72,,,,,
XX17284,70,57,85,,,,,
XX17285,100,13,70,,,,,
XX17286,60,27,68,,,,,
XX17287,87,53,10,,,,,
XX17288,80,23,18,,,,,
XX17289,73,43,40,,,,,
XX17290,17,47,75,,,,,
XX17291,20,83,45,,,,,
XX17292,100,30,85,,,,,
XX17293,80,93,68,,,,,
XX17294,87,67,52,,,,,
XX17295,7,37,30,,,,,
XX17296,83,73,2,,,,,
XX17297,0,93,60,,,,,
XX17298,53,60,50,,,,,
XX17299,30,23,88,,,,,
XX17300,0,97,70,,,,,
XX17301,57,93,55,,,,,
XX17302,20,20,92,,,,,
XX17303,50,90,0,,,,,
XX17304,50,63,100,,,,,
XX17305,93,100,25,,,,,
XX17306,13,33,18,,,,,
XX17307,17,80,95,,,,,
XX17308,100,50,10,,,,,
XX17309,83,0,22,,,,,
XX17310,37,73,60,,,,,
XX17311,77,13,38,,,,,
XX17312,77,67,78,,,,,
XX17313,7,73,5,,,,,
XX17314,13,87,72,,,,,
XX17315,83,67,68,,,,,
XX17316,37,3,68,,,,,
XX17317,17,80,38,,,,,
XX17318,53,3,55,,,,,
XX17319,40,10,25,,,,,
XX17320,13,50,90,,,,,
XX17321,90,23,35,,,,,
XX17322,73,67,0,,,,,
XX17323,83,27,2,,,,,
XX17324,30,40,88,,,,,
XX17325,83,93,2,,,,,
XX17326,33,97,100,,,,,
XX17327,60,13,45,,,,,
XX17328,37,3,5,,,,,
XX17329,60,13,82,,,,,
XX17330,67,93,72,,,,,
XX17331,0,57,25,,,,,
XX17332,53,97,95,,,,,
XX17333,67,27,98,,,,,
XX17334,83,100,62,,,,,
XX17335,3,53,30,,,,,
XX17336,27,73,32,,,,,
XX17337,10,47,50,,,,,
XX17338,97,20,48,,,,,
XX17339,63,97,52,,,,,
XX17340,23,37,55,,,,,
XX17341,23,67,50,,,,,
XX17342,27,93,35,,,,,
XX17343,23,73,0,,,,,
XX17344,80,17,20,,,,,
XX17345,27,37,42,,,,,
XX17346,80,10,22,,,,,
XX17347,70,27,62,,,,,
XX17348,30,97,98,,,,,
XX17349,27,30,92,,,,,
XX17350,17,87,30,,,,,
XX17351,43,93,80,,,,,
XX17352,30,37,95,,,,,
XX17353,7,20,55,,,,,
XX17354,90,100,57,,,,,
XX17355,33,40,18,,,,,
XX17356,53,93,40,,,,,
XX17357,90,47,88,,,,,
XX17358,57,17,65,,,,,
XX17359,13,13,72,,,,,
XX17360,3,3,80,,,,,
XX17361,73,67,82,,,,,
XX17362,87,30,0,,,,,
XX17363,70,70,75,,,,,
XX17364,93,43,12,,,,,
XX17365,53,53,8,,,,,
XX17366,50,80,12,,,,,
XX17367,73,53,55,,,,,
XX17368,80,7,40,,,,,
XX17369,90,73,2,,,,,
XX17370,83,23,8,,,,,
XX17371,30,7,75,,,,,
XX17372,60,20,12,,,,,
XX17373,90,50,20,,,,,
XX17374,17,57,72,,,,,
XX17375,3,97,75,,,,,
XX17376,30,23,92,,,,,
XX17377,70,47,28,,,,,
XX17378,77,77,72,,,,,
XX17379,70,40,22,,,,,
XX17380,0,77,55,,,,,
XX17381,77,17,90,,,,,
XX17382,10,93,95,,,,,
XX17383,97,20,42,,,,,
XX17384,17,73,75,,,,,
XX17385,80,37,100,,,,,
XX17386,33,57,88,,,,,
XX17387,100,37,22,,,,,
XX17388,70,33,55,,,,,
XX17389,67,80,72,,,,,
XX17390,67,47,10,,,,,
XX17391,3,20,30,,,,,
XX17392,83,3,38,,,,,
XX17393,70,23,90,,,,,
XX17394,83,23,57,,,,,
XX17395,70,60,0,,,,,
XX17396,77,87,52,,,,,
XX17397,70,7,2,,,,,
XX17398,0,63,60,,,,,
XX17399,67,67,28,,,,,
XX17400,37,3,100,,,,,
XX17401,37,47,57,,,,,
XX17402,50,97,28,,,,,
XX17403,57,3,30,,,,,
XX17404,60,47,98,,,,,
XX17405,60,93,57,,,,,
XX17406,27,70,78,,,,,
XX17407,40,30,10,,,,,
XX17408,97,27,25,,,,,
XX17409,100,30,32,,,,,
XX17410,70,30,28,,,,,
XX17411,7,93,65,,,,,
XX17412,33,23,8,,,,,
XX17413,27,67,8,,,,,
XX17414,63,90,90,,,,,
XX17415,40,50,22,,,,,
XX17416,80,53,80,,,,,
XX17417,43,53,28,,,,,
XX17418,80,17,28,,,,,
XX17419,10,70,32,,,,,
XX17420,17,73,72,,,,,
XX17421,47,57,90,,,,,
XX17422,20,100,18,,,,,
XX17423,60,20,40,,,,,
XX17424,70,47,98,,,,,
XX17425,80,13,78,,,,,
XX17426,27,33,18,,,,,
XX17427,77,23,0,,,,,
XX17428,3,27,62,,,,,
XX17429,20,80,72,,,,,
XX17430,93,37,32,,,,,
XX17431,57,13,0,,,,,
XX17432,80,80,100,,,,,
XX17433,97,70,40,,,,,
XX17434,47,20,80,,,,,
XX17435,40,100,100,,,,,
XX17436,53,37,92,,,,,
XX17437,20,67,2,,,,,
XX17438,60,0,28,,,,,
XX17439,93,93,0,,,,,
XX17440,43,80,95,,,,,
XX17441,70,13,72,,,,,
XX17442,50,33,92,,,,,
XX17443,53,63,57,,,,,
XX17444,7,7,55,,,,,
XX17445,70,60,20,,,,,
XX17446,77,40,45,,,,,
XX17447,37,73,60,,,,,
XX17448,43,80,57,,,,,
XX17449,100,53,100,,,,,
XX17450,0,27,60,,,,,
XX17451,73,17,88,,,,,
XX17452,57,60,2,,,,,
XX17453,87,23,90,,,,,
XX17454,80,7,80,,,,,
XX17455,67,20,80,,,,,
XX17456,47,77,8,,,,,
XX17457,83,30,80,,,,,
XX17458,37,93,40,,,,,
XX17459,10,77,80,,,,,
XX17460,3,3,25,,,,,
XX17461,77,7,18,,,,,
XX17462,40,77,98,,,,,
XX17463,53,63,57,,,,,
XX17464,87,100,60,,,,,
XX17465,83,23,78,,,,,
XX17466,63,100,85,,,,,
XX17467,43,73,12,,,,,
XX17468,60,67,72,,,,,
XX17469,83,37,92,,,,,
XX17470,23,53,35,,,,,
XX17471,97,50,60,,,,,
XX17472,90,80,88,,,,,
XX17473,7,27,75,,,,,
XX17474,97,7,12,,,,,
XX17475,57,13,62,,,,,
XX17476,7,43,75,,,,,
XX17477,17,3,52,,,,,
XX17478,17,43,12,,,,,
XX17479,37,83,95,,,,,
XX17480,0,60,95,,,,,
XX17481,97,17,95,,,,,
XX17482,100,20,28,,,,,
XX17483,63,53,92,,,,,
XX17484,73,70,30,,,,,
XX17485,37,57,15,,,,,
XX17486,50,23,85,,,,,
XX17487,17,70,82,,,,,
XX17488,27,17,92,,,,,
XX17489,47,63,40,,,,,
XX17490,33,57,5,,,,,
XX17491,40,47,0,,,,,
XX17492,77,67,45,,,,,
XX17493,10,83,57,,,,,
XX17494,83,23,40,,,,,
XX17495,50,17,5,,,,,
XX17496,3,27,75,,,,,
XX17497,23,17,32,,,,,
XX17498,70,87,75,,,,,
XX17499,57,70,80,,,,,
XX17500,93,80,88,,,,,
XX17501,43,87,40,,,,,
XX17502,100,43,60,,,,,
XX17503,10,50,38,,,,,
XX17504,90,90,25,,,,,
XX17505,50,10,48,,,,,
XX17506,50,7,75,,,,,
XX17507,67,77,68,,,,,
XX17508,30,57,57,,,,,
XX17509,100,80,60,,,,,
XX17510,87,27,30,,,,,
XX17511,43,10,40,,,,,
XX17512,43,77,28,,,,,
XX17513,93,73,68,,,,,
XX17514,20,57,65,,,,,
XX17515,30,77,57,,,,,
XX17516,57,37,30,,,,,
XX17517,10,77,48,,,,,
XX17518,97,23,35,,,,,
XX17519,20,37,92,,,,,
XX17520,53,100,45,,,,,
XX17521,40,73,52,,,,,
XX17522,70,100,68,,,,,
XX17523,17,67,38,,,,,
XX17524,70,40,25,,,,,
XX17525,43,47,80,,,,,
XX17526,97,83,78,,,,,
XX17527,57,30,88,,,,,
XX17528,70,43,62,,,,,
XX17529,83,60,90,,,,,
XX17530,50,83,90,,,,,
XX17531,33,67,42,,,,,
XX17532,70,10,92,,,,,
XX17533,53,67,100,,,,,
XX17534,13,80,65,,,,,
XX17535,90,20,68,,,,,
XX17536,57,60,8,,,,,
XX17537,27,83,48,,,,,
XX17538,7,17,25,,,,,
XX17539,77,77,32,,,,,
XX17540,17,67,100,,,,,
XX17541,7,57,95,,,,,
XX17542,40,40,80,,,,,
XX17543,17,20,18,,,,,
XX17544,97,63,65,,,,,
XX17545,90,87,57,,,,,
XX17546,90,67,52,,,,,
XX17547,63,17,45,,,,,
XX17548,17,70,100,,,,,
XX17549,63,37,28,,,,,
XX17550,60,33,35,,,,,
XX17551,60,33,85,,,,,
XX17552,53,73,60,,,,,
XX17553,47,0,2,,,,,
XX17554,83,10,48,,,,,
XX17555,83,20,100,,,,,
XX17556,53,80,5,,,,,
XX17557,100,3,82,,,,,
XX17558,67,43,28,,,,,
XX17559,53,73,45,,,,,
XX17560,57,20,72,,,,,
XX17561,97,77,88,,,,,
XX17562,100,87,45,,,,,
XX17563,80,7,95,,,,,
XX17564,30,70,38,,,,,
XX17565,87,20,50,,,,,
XX17566,23,47,72,,,,,
XX17567,47,20,95,,,,,
XX17568,97,63,50,,,,,
XX17569,97,13,48,,,,,
XX17570,100,70,25,,,,,
XX17571,87,7,95,,,,,
XX17572,67,7,40,,,,,
XX17573,10,83,92,,,,,
XX17574,100,7,5,,,,,
XX17575,17,10,18,,,,,
XX17576,73,43,98,,,,,
XX17577,17,90,22,,,,,
XX17578,70,97,15,,,,,
XX17579,73,97,45,,,,,
XX17580,63,60,88,,,,,
XX17581,97,33,88,,,,,
XX17582,17,13,42,,,,,
XX17583,97,7,75,,,,,
XX17584,53,97,55,,,,,
XX17585,33,77,98,,,,,
XX17586,53,93,52,,,,,
XX17587,7,0,95,,,,,
XX17588,3,53,85,,,,,
XX17589,87,7,28,,,,,
XX17590,37,7,25,,,,,
XX17591,97,40,98,,,,,
XX17592,53,37,57,,,,,
XX17593,97,7,82,,,,,
XX17594,50,63,52,,,,,
XX17595,73,90,28,,,,,
XX17596,47,10,62,,,,,
XX17597,33,77,65,,,,,
XX17598,57,100,62,,,,,
XX17599,53,90,85,,,,,
XX17600,57,20,98,,,,,
XX17601,67,80,78,,,,,
XX17602,27,13,45,,,,,
XX17603,53,77,15,,,,,
XX17604,90,97,90,,,,,
XX17605,37,67,72,,,,,
XX17606,23,17,40,,,,,
XX17607,17,93,72,,,,,
XX17608,33,7,35,,,,,
XX17609,53,3,45,,,,,
XX17610,10,13,38,,,,,
XX17611,63,0,82,,,,,
XX17612,93,63,62,,,,,
XX17613,10,37,62,,,,,
XX17614,7,97,65,,,,,
XX17615,53,3,70,,,,,
XX17616,40,3,82,,,,,
XX17617,77,87,98,,,,,
XX17618,27,63,40,,,,,
XX17619,57,47,35,,,,,
XX17620,13,77,5,,,,,
XX17621,93,83,40,,,,,
XX17622,83,7,40,,,,,
XX17623,100,77,10,,,,,
XX17624,10,40,0,,,,,
XX17625,77,17,72,,,,,
XX17626,90,10,40,,,,,
XX17627,13,67,98,,,,,
XX17628,43,87,88,,,,,
XX17629,40,80,48,,,,,
XX17630,93,10,10,,,,,
XX17631,60,47,20,,,,,
XX17632,27,90,42,,,,,
XX17633,13,60,68,,,,,
XX17634,73,70,30,,,,,
XX17635,13,63,32,,,,,
XX17636,20,77,50,,,,,
XX17637,57,7,90,,,,,
XX17638,53,27,5,,,,,
XX17639,0,43,72,,,,,
XX17640,33,100,82,,,,,
XX17641,43,60,15,,,,,
XX17642,90,40,5,,,,,
XX17643,7,3,78,,,,,
XX17644,50,40,72,,,,,
XX17645,73,57,2,,,,,
XX17646,73,83,88,,,,,
XX17647,13,13,52,,,,,
XX17648,47,20,80,,,,,
XX17649,87,27,57,,,,,
XX17650,57,30,48,,,,,
XX17651,43,3,35,,,,,
XX17652,7,17,68,,,,,
XX17653,87,93,85,,,,,
XX17654,37,0,25,,,,,
XX17655,50,37,52,,,,,
XX17656,87,23,5,,,,,
XX17657,93,20,22,,,,,
XX17658,83,3,100,,,,,
XX17659,43,60,22,,,,,
XX17660,30,37,100,,,,,
XX17661,87,60,0,,,,,
XX17662,60,23,85,,,,,
XX17663,33,17,32,,,,,
XX17664,27,17,65,,,,,
XX17665,93,77,85,,,,,
XX17666,90,3,50,,,,,
XX17667,60,90,75,,,,,
XX17668,83,93,55,,,,,
XX17669,33,97,85,,,,,
XX17670,100,67,57,,,,,
XX17671,43,77,5,,,,,
XX17672,83,100,92,,,,,
XX17673,13,50,40,,,,,
XX17674,23,33,48,,,,,
XX17675,97,97,85,,,,,
XX17676,60,80,75,,,,,
XX17677,50,40,42,,,,,
XX17678,43,97,35,,,,,
XX17679,27,40,38,,,,,
XX17680,83,100,70,,,,,
XX17681,20,70,18,,,,,
XX17682,13,57,82,,,,,
XX17683,87,17,75,,,,,
XX17684,7,23,85,,,,,
XX17685,43,0,22,,,,,
XX17686,43,10,80,,,,,
XX17687,17,87,48,,,,,
XX17688,87,33,65,,,,,
XX17689,50,67,2,,,,,
XX17690,40,97,95,,,,,
XX17691,80,70,48,,,,,
XX17692,73,17,8,,,,,
XX17693,100,87,2,,,,,
XX17694,17,13,8,,,,,
XX17695,23,83,100,,,,,
XX17696,83,73,8,,,,,
XX17697,77,60,98,,,,,
XX17698,20,53,38,,,,,
XX17699,53,83,80,,,,,
XX17700,83,17,62,,,,,
XX17701,77,17,62,,,,,
XX17702,83,40,68,,,,,
XX17703,53,83,0,,,,,
XX17704,20,3,57,,,,,
XX17705,43,37,32,,,,,
XX17706,40,63,12,,,,,
XX17707,47,40,95,,,,,
XX17708,67,60,50,,,,,
XX17709,43,7,48,,,,,
XX17710,43,0,100,,,,,
XX17711,17,13,15,,,,,
XX17712,97,37,75,,,,,
XX17713,93,0,35,,,,,
XX17714,100,80,78,,,,,
XX17715,20,47,95,,,,,
XX17716,50,40,0,,,,,
XX17717,93,43,15,,,,,
XX17718,47,3,12,,,,,
XX17719,60,20,8,,,,,
XX17720,57,27,42,,,,,
XX17721,60,30,28,,,,,
XX17722,70,47,30,,,,,
XX17723,17,0,30,,,,,
XX17724,27,67,82,,,,,
XX17725,87,93,0,,,,,
XX17726,73,3,12,,,,,
XX17727,27,7,42,,,,,
XX17728,7,60,42,,,,,
XX17729,13,60,32,,,,,
XX17730,50,17,52,,,,,
XX17731,3,40,22,,,,,
XX17732,7,10,95,,,,,
XX17733,47,87,22,,,,,
XX17734,43,77,10,,,,,
XX17735,80,23,15,,,,,
XX17736,60,27,8,,,,,
XX17737,97,67,62,,,,,
XX17738,10,67,18,,,,,
XX17739,17,87,5,,,,,
XX17740,57,47,92,,,,,
XX17741,77,17,12,,,,,
XX17742,53,23,60,,,,,
XX17743,37,13,60,,,,,
XX17744,43,33,22,,,,,
XX17745,97,100,100,,,,,
XX17746,97,90,12,,,,,
XX17747,33,80,85,,,,,
XX17748,13,37,28,,,,,
XX17749,13,97,82,,,,,
XX17750,13,17,30,,,,,
XX17751,10,97,60,,,,,
XX17752,50,27,55,,,,,
XX17753,73,33,78,,,,,
XX17754,93,3,70,,,,,
XX17755,87,30,78,,,,,
XX17756,7,13,75,,,,,
XX17757,17,80,100,,,,,
XX17758,17,100,0,,,,,
XX17759,90,100,98,,,,,
XX17760,67,73,90,,,,,
XX17761,83,40,28,,,,,
XX17762,33,60,18,,,,,
XX17763,37,30,72,,,,,
XX17764,50,40,20,,,,,
XX17765,70,67,12,,,,,
XX17766,57,70,18,,,,,
XX17767,53,23,10,,,,,
XX17768,17,57,88,,,,,
XX17769,70,100,42,,,,,
XX17770,27,60,80,,,,,
XX17771,77,7,30,,,,,
XX17772,60,77,68,,,,,
XX17773,57,63,92,,,,,
XX17774,37,63,75,,,,,
XX17775,57,90,78,,,,,
XX17776,70,57,30,,,,,
XX17777,37,7,52,,,,,
XX17778,40,20,60,,,,,
XX17779,87,90,78,,,,,
XX17780,33,67,72,,,,,
XX17781,20,87,70,,,,,
XX17782,70,33,48,,,,,
XX17783,0,37,52,,,,,
XX17784,43,0,25,,,,,
XX17785,20,93,5,,,,,
XX17786,80,60,18,,,,,
XX17787,90,80,90,,,,,
XX17788,40,40,22,,,,,
XX17789,67,70,100,,,,,
XX17790,43,10,28,,,,,
XX17791,10,7,78,,,,,
XX17792,27,70,60,,,,,
XX17793,3,70,65,,,,,
XX17794,80,33,12,,,,,
XX17795,63,67,82,,,,,
XX17796,57,0,2,,,,,
XX17797,80,73,72,,,,,
XX17798,40,97,5,,,,,
XX17799,90,83,5,,,,,
XX17800,93,77,60,,,,,
XX17801,90,3,68,,,,,
XX17802,80,40,60,,,,,
XX17803,73,57,32,,,,,
XX17804,20,37,22,,,,,
XX17805,53,57,28,,,,,
XX17806,30,83,0,,,,,
XX17807,13,57,50,,,,,
XX17808,53,17,70,,,,,
XX17809,67,77,35,,,,,
XX17810,57,83,48,,,,,
XX17811,20,27,78,,,,,
XX17812,67,7,80,,,,,
XX17813,67,73,82,,,,,
XX17814,80,7,52,,,,,
XX17815,40,37,5,,,,,
XX17816,70,3,65,,,,,
XX17817,73,17,20,,,,,
XX17818,60,63,90,,,,,
XX17819,83,87,48,,,,,
XX17820,90,37,22,,,,,
XX17821,27,47,80,,,,,
XX17822,10,73,40,,,,,
XX17823,7,43,45,,,,,
XX17824,10,97,30,,,,,
XX17825,20,53,45,,,,,
XX17826,10,90,25,,,,,
XX17827,17,67,68,,,,,
XX17828,50,23,20,,,,,
XX17829,73,10,15,,,,,
XX17830,13,50,55,,,,,
XX17831,13,53,60,,,,,
XX17832,47,67,8,,,,,
XX17833,40,70,40,,,,,
XX17834,7,70,35,,,,,
XX17835,67,13,8,,,,,
XX17836,27,37,5,,,,,
XX17837,100,43,75,,,,,
XX17838,37,37,18,,,,,
XX17839,7,63,28,,,,,
XX17840,33,3,20,,,,,
XX17841,57,90,15,,,,,
XX17842,67,37,12,,,,,
XX17843,73,50,32,,,,,
XX17844,60,27,35,,,,,
XX17845,60,57,28,,,,,
XX17846,20,80,38,,,,,
XX17847,17,23,15,,,,,
XX17848,70,3,78,,,,,
XX17849,13,70,18,,,,,
XX17850,50,17,50,,,,,
XX17851,57,0,28,,,,,
XX17852,17,10,78,,,,,
XX17853,13,60,88,,,,,
XX17854,27,100,28,,,,,
XX17855,47,43,10,,,,,
XX17856,60,0,20,,,,,
XX17857,40,3,2,,,,,
XX17858,87,73,82,,,,,
XX17859,20,17,62,,,,,
XX17860,43,93,70,,,,,
XX17861,17,60,95,,,,,
XX17862,0,17,45,,,,,
XX17863,67,70,57,,,,,
XX17864,67,27,75,,,,,
XX17865,63,83,57,,,,,
XX17866,40,27,40,,,,,
XX17867,13,70,48,,,,,
XX17868,37,7,42,,,,,
XX17869,77,67,5,,,,,
XX17870,30,0,48,,,,,
XX17871,13,13,30,,,,,
XX17872,47,53,62,,,,,
XX17873,40,10,70,,,,,
XX17874,13,67,62,,,,,
XX17875,30,0,80,,,,,
XX17876,60,73,60,,,,,
XX17877,97,50,70,,,,,
XX17878,87,10,92,,,,,
XX17879,57,77,35,,,,,
XX17880,63,97,40,,,,,
XX17881,53,40,95,,,,,
XX17882,73,77,40,,,,,
XX17883,63,60,57,,,,,
XX17884,20,87,5,,,,,
XX17885,0,33,82,,,,,
XX17886,63,43,75,,,,,
XX17887,43,20,8,,,,,
